ID,First_Author,Year,Title,Order,Family,Genus,Species_reported,Species_accepted,Class,Major,Minor
71,"Rodrigues, E. R. S.",2013,"Seed germination requirements of Trembleya laniflora (Melastomataceae), an endemic species from neotropical montane rocky savannas",Myrtales,Melastomataceae,Trembleya,Trembleya laniflora,Trembleya laniflora,Viability,,
72,"Sá e Carvalho, C. G.",1994,Efeitos de choques térmicos na germinação de Paepalanthus speciosus Koern. (Eriocaulaceae),Poales,Eriocaulaceae,Paepalanthus,Paepalanthus speciosus,Paepalanthus chiquitensis,Abiotic,Fire,Heat
73,"Santos, A. M. O.",2017,Frugivory and seed dispersal effectiveness in two Miconia (Melastomataceae) species from ferruginous campo rupestre,Myrtales,Melastomataceae,Miconia,Miconia ligustroides,Miconia ligustroides,Biotic,Dispersal,
73,"Santos, A. M. O.",2017,Frugivory and seed dispersal effectiveness in two Miconia (Melastomataceae) species from ferruginous campo rupestre,Myrtales,Melastomataceae,Miconia,Miconia pepericarpa,Miconia pepericarpa,Biotic,Dispersal,
74,"Santos, A. P. M.",2010,"Biologia reprodutiva de Miconia angelana (Melastomataceae), endêmica da Serra da Canastra, Minas Gerais",Myrtales,Melastomataceae,Miconia,Miconia angelana,Miconia angelana,Biotic,Reproductive,
74,"Santos, A. P. M.",2010,"Biologia reprodutiva de Miconia angelana (Melastomataceae), endêmica da Serra da Canastra, Minas Gerais",Myrtales,Melastomataceae,Miconia,Miconia angelana,Miconia angelana,Viability,,
75,"Scatena, V. L.",1996,Morfologia do desenvolvimento pós-seminal de Syngonanthus elegans e S. niveus (Eriocaulaceae),Poales,Eriocaulaceae,Comanthera,Syngonanthus elegans,Comanthera elegans,Other,,
75,"Scatena, V. L.",1996,Morfologia do desenvolvimento pós-seminal de Syngonanthus elegans e S. niveus (Eriocaulaceae),Poales,Eriocaulaceae,Comanthera,Syngonanthus niveus,Comanthera nivea,Other,,
76,"Silveira, F. A. O.",2004,Influência da luz e da temperatura na germinação de sementes de Marcetia taxifolia (A. St.-Hil.) DC. (Melastomataceae),Myrtales,Melastomataceae,Marcetia,Marcetia taxifolia,Marcetia taxifolia,Abiotic,Light,Availability
76,"Silveira, F. A. O.",2004,Influência da luz e da temperatura na germinação de sementes de Marcetia taxifolia (A. St.-Hil.) DC. (Melastomataceae),Myrtales,Melastomataceae,Marcetia,Marcetia taxifolia,Marcetia taxifolia,Abiotic,Temperature,Constant
77,"Silveira, F. A. O.",2005,Light and temperature influence on seed germination of Calliandra fasciculata Benth. (Leguminosae),Fabales,Fabaceae,Calliandra,Calliandra fasciculata,Calliandra fasciculata,Abiotic,Light,Availability
77,"Silveira, F. A. O.",2005,Light and temperature influence on seed germination of Calliandra fasciculata Benth. (Leguminosae),Fabales,Fabaceae,Calliandra,Calliandra fasciculata,Calliandra fasciculata,Abiotic,Temperature,Constant
78,"Silveira, F. A. O.",2006,"Effect of light, temperature and scarification on the germination of Mimosa foliolosa (Leguminosae) seeds",Fabales,Fabaceae,Mimosa,Mimosa foliolosa subsp. pachycarpa,Mimosa foliolosa subsp. pachycarpa,Abiotic,Light,Availability
78,"Silveira, F. A. O.",2006,"Effect of light, temperature and scarification on the germination of Mimosa foliolosa (Leguminosae) seeds",Fabales,Fabaceae,Mimosa,Mimosa foliolosa subsp. pachycarpa,Mimosa foliolosa subsp. pachycarpa,Abiotic,Temperature,Constant
78,"Silveira, F. A. O.",2006,"Effect of light, temperature and scarification on the germination of Mimosa foliolosa (Leguminosae) seeds",Fabales,Fabaceae,Mimosa,Mimosa foliolosa subsp. pachycarpa,Mimosa foliolosa subsp. pachycarpa,Dormancy,,
79,"Silveira, F. A. O.",2012,Does seed germination contribute to ecological breadth and geographic range? A test with sympatric Diplusodon (Lythraceae) species from rupestrian fields,Myrtales,Lythraceae,Diplusodon,Diplusodon hirsutus,Diplusodon hirsutus,Abiotic,Light,Availability
79,"Silveira, F. A. O.",2012,Does seed germination contribute to ecological breadth and geographic range? A test with sympatric Diplusodon (Lythraceae) species from rupestrian fields,Myrtales,Lythraceae,Diplusodon,Diplusodon orbicularis,Diplusodon orbicularis,Abiotic,Light,Availability
79,"Silveira, F. A. O.",2012,Does seed germination contribute to ecological breadth and geographic range? A test with sympatric Diplusodon (Lythraceae) species from rupestrian fields,Myrtales,Lythraceae,Diplusodon,Diplusodon hirsutus,Diplusodon hirsutus,Abiotic,Temperature,Constant
79,"Silveira, F. A. O.",2012,Does seed germination contribute to ecological breadth and geographic range? A test with sympatric Diplusodon (Lythraceae) species from rupestrian fields,Myrtales,Lythraceae,Diplusodon,Diplusodon orbicularis,Diplusodon orbicularis,Abiotic,Temperature,Constant
80,"Silveira, F. A. O.",2012,Evolution of physiological dormancy multiple times in Melastomataceae from neotropical montane vegetation,Myrtales,Melastomataceae,Acisanthera,Acisanthera alsinaefolia,Acisanthera alsinaefolia,Abiotic,Light,Availability
80,"Silveira, F. A. O.",2012,Evolution of physiological dormancy multiple times in Melastomataceae from neotropical montane vegetation,Myrtales,Melastomataceae,Acisanthera,Acisanthera punctatissima,Acisanthera uniflora,Abiotic,Light,Availability
