ID,Order,Family,Genus,Species_reported,Authority_reported,Species_accepted,Authority_accepted,Latitude,Longitude,Location,Outcrop,Growth_form,Distribution,Microhabitat,Dispersal_period,Dispersal_syndrome,Seed_number,Embryoless,Nonviable,Nondormant,Dormant,Viable,Length,Width,Thickness,Dry_mass,Water_content,Dormancy,Dormancy_class,Dessication_tolerance,Notes
95,Malpighiales,Calophyllaceae,Kielmeyera,Kielmeyera regalis,Saddi,Kielmeyera regalis,Saddi,-19.85,-43.38,"Mina do Brucutu, Barão de Cocais, Minas Gerais",Quartzite,Shrub,Widespread,Xeric,NA,Anemochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,NA,NA
95,Fabales,Fabaceae,Bauhinia,Bauhinia pentandra,(Bong.) D.Dietr.,Bauhinia pentandra,(Bong.) D.Dietr.,-19.85,-43.38,"Mina do Brucutu, Barão de Cocais, Minas Gerais",Quartzite,NA,Widespread,Mesic/Xeric,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,NA,NA
95,Malvales,Malvaceae,Pavonia,Pavonia viscosa,A.St.-Hil.,Pavonia viscosa,A.St.-Hil.,-19.85,-43.38,"Mina do Brucutu, Barão de Cocais, Minas Gerais",Ironstone,Shrub,Restricted,Xeric,NA,Zoochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,PY,NA,NA
95,Solanales,Solanaceae,Solanum,Solanum lycocarpum,A.St.-Hil.,Solanum lycocarpum,A.St.-Hil.,NA,NA,Serra da Canastra,Quartzite,NA,NA,Mesic/Xeric,NA,Zoochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC,NA,NA,NA
96,Asterales,Asteraceae,Lychnophora,Lychnophora ericoides,Mart.,Lychnophora ericoides,Mart.,-19.28,-43.55,Serra do Cipó,Quartzite,Tree,Restricted,Xeric,NA,Autochory,NA,79.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC,NA,NA,Embryoless seed values represent the average value of all individuals sampled.
97,Fabales,Fabaceae,Collaea,Collaea cipoensis,Fortunato,Collaea cipoensis,Fortunato,-19.30,-43.59,Reserva Particular Natural Vellozia,Quartzite,Shrub,Restricted,Mesic/Xeric,LR,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,NA,NA
98,Malpighiales,Ochnaceae,Luxemburgia,Luxemburgia ciliatibracteata,Sastre,Luxemburgia ciliatibracteata,Sastre,NA,NA,Serra do Cipó,Quartzite,Shrub,Restricted,Xeric,LR,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,NA,"Geographical coordinates reported in the paper do not match the reproted location. Therefore, they were not included."
99,Caryophyllales,Cactaceae,Arthrocereus,Arthrocereus glaziovii,(K.Schum.) N.P.Taylor & Zappi,Arthrocereus glaziovii,(K.Schum.) N.P.Taylor & Zappi,NA,NA,NA,Quartzite,Succulent,Restricted,Xeric,NA,Zoochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC,NA,NA,NA
100,Poales,Poaceae,Eragrostis,Eragrostis polytricha,Nees,Eragrostis polytricha,Nees,-20.52,-43.74,Unidade de Pesquisa e Inovação em Campos Rupestres Ferruginosos da Gerdau,Ironstone,Herb,Widespread,Mesic,ED,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA
101,Asparagales,Orchidaceae,Cattleya,Cattleya crispata,(Thunb.) Van den Berg,Cattleya crispata,(Thunb.) Van den Berg,NA,NA,Unidade  de  Pesquisa  e  Inovação  em  Campos  Rupestres Ferruginosos da Gerdau,Ironstone,Herb,Restricted,Xeric,NA,Anemochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,NA,NA,NA
102,Poales,Eriocaulaceae,Comanthera,Comanthera elegans,(Bong.) L.R.Parra & Giul.,Comanthera elegans,(Bong.) L.R.Parra & Giul.,-18.33,-43.88,"Comunidade de Galheiros, Município de Diamantina",Quartzite,Herb,Restricted,Mesic/Xeric,NA,Anemochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC,NA,NA,NA
103,Myrtales,Melastomataceae,Pleroma,Pleroma cardinale,(Bonpl.) Triana,Pleroma cardinale,(Bonpl.) Triana,-19.28,-43.55,Serra do Cipó,Quartzite,Shrub,Widespread,Xeric,ER,Autochory,NA,NA,NA,12.16,2.84,15,NA,NA,NA,NA,NA,ND,ND,NA,NA
